s,10분전부산대강수량,현재부산대강수량,10분전신천교강수량,현재신천교강수량,현재세병교수위,30분뒤수위,날짜
1.16,1.15626864,1.15268244,1.1494272,1.14656224,1.1440878,1.15,2014-05-13 1:30
1.09,1.08848141,1.08707711,1.08586195,1.08486851,1.08406945,1.1,2014-05-11 0:00
1.16,1.15626864,1.15268244,1.1494272,1.14656224,1.1440878,1.16,2014-04-29 20:20
1.17,1.16595253,1.16205463,1.15850795,1.15537563,1.15266185,1.17,2016-04-22 15:30
0.97,0.97227473,0.97461083,0.97689295,0.97910783,0.98118085,0.99,2014-03-18 22:10
1.06,1.05942974,1.05896054,1.0586197,1.05842834,1.0583473,1.06,2016-11-05 13:50
1,1.0013264,1.0027274,1.0041352,1.005548,1.006903,1,2013-12-04 3:10
1.1,1.0981653,1.0964493,1.0949427,1.0936819,1.0926435,1.09,2015-05-10 13:00
1.18,1.17563642,1.17142682,1.1675887,1.16418902,1.1612359,1.18,2016-05-22 7:50
1.18,1.17563642,1.17142682,1.1675887,1.16418902,1.1612359,1.18,2016-06-01 11:40
1.03,1.03037807,1.03084397,1.03137745,1.03198817,1.03262515,1.02,2015-07-31 22:40
1.08,1.07879752,1.07770492,1.0767812,1.07605512,1.0754954,1.07,2016-07-30 15:00
1.07,1.06911363,1.06833273,1.06770045,1.06724173,1.06692135,1.07,2014-04-16 14:30
1.07,1.06911363,1.06833273,1.06770045,1.06724173,1.06692135,1.07,2015-06-15 10:20
1,1.0013264,1.0027274,1.0041352,1.005548,1.006903,1,2013-03-02 2:20
1.02,1.02069418,1.02147178,1.0222967,1.02317478,1.0240511,1.02,2013-11-27 14:00
1.12,1.11753308,1.11519368,1.1131042,1.11130868,1.1097916,1.11,2014-06-20 13:10
1.06,1.05942974,1.05896054,1.0586197,1.05842834,1.0583473,1.01,2015-08-02 22:10
1.04,1.04006196,1.04021616,1.0404582,1.04080156,1.0411992,1.04,2013-03-28 17:00
1.09,1.08848141,1.08707711,1.08586195,1.08486851,1.08406945,1.09,2015-07-27 19:40
1.11,1.10784919,1.10582149,1.10402345,1.10249529,1.10121755,1.11,2013-07-01 13:20
1.11,1.10784919,1.10582149,1.10402345,1.10249529,1.10121755,1.11,2013-06-26 7:30
0.99,0.99164251,0.99335521,0.99505445,0.99673461,0.99832895,0.99,2015-10-11 6:20
1.01,1.01101029,1.01209959,1.01321595,1.01436139,1.01547705,1.01,2013-01-24 18:30
1.05,1.04974585,1.04958835,1.04953895,1.04961495,1.04977325,1.05,2013-04-16 21:10
0.96,0.96259084,0.96523864,0.9678122,0.97029444,0.9726068,0.96,2014-01-24 7:10
1.05,1.04974585,1.04958835,1.04953895,1.04961495,1.04977325,1.05,2013-05-02 11:00
1.02,1.02069418,1.02147178,1.0222967,1.02317478,1.0240511,1.01,2014-10-19 19:00
1,1.0013264,1.0027274,1.0041352,1.005548,1.006903,1,2016-07-26 20:50
0.99,0.99164251,0.99335521,0.99505445,0.99673461,0.99832895,0.99,2013-01-25 8:00
1,1.0013264,1.0027274,1.0041352,1.005548,1.006903,0.99,2014-04-08 3:20
1.1,1.0981653,1.0964493,1.0949427,1.0936819,1.0926435,1.12,2014-06-13 22:20
0.99,0.99164251,0.99335521,0.99505445,0.99673461,0.99832895,0.99,2015-03-02 8:10
1.03,1.03037807,1.03084397,1.03137745,1.03198817,1.03262515,1.02,2016-07-28 4:10
1.02,1.02069418,1.02147178,1.0222967,1.02317478,1.0240511,1.02,2015-08-07 16:00
0.95,0.95290695,0.95586645,0.95873145,0.96148105,0.96403275,0.95,2015-02-14 16:20
1.09,1.08848141,1.08707711,1.08586195,1.08486851,1.08406945,1.08,2014-05-05 9:20
1.14,1.13690086,1.13393806,1.1312657,1.12893546,1.1269397,1.14,2013-05-31 21:10
1.09,1.08848141,1.08707711,1.08586195,1.08486851,1.08406945,1.08,2014-06-20 16:10
0.97,0.97227473,0.97461083,0.97689295,0.97910783,0.98118085,0.96,2013-10-28 7:50
1,1.0013264,1.0027274,1.0041352,1.005548,1.006903,1,2013-01-29 23:20
0.98,0.98195862,0.98398302,0.9859737,0.98792122,0.9897549,0.98,2016-12-05 18:30
0.97,0.97227473,0.97461083,0.97689295,0.97910783,0.98118085,0.96,2014-01-23 17:00
1.04,1.04006196,1.04021616,1.0404582,1.04080156,1.0411992,1.06,2016-04-19 9:30
0.99,0.99164251,0.99335521,0.99505445,0.99673461,0.99832895,0.99,2015-03-12 2:00
1.13,1.12721697,1.12456587,1.12218495,1.12012207,1.11836565,1.13,2014-05-28 5:30
1.08,1.07879752,1.07770492,1.0767812,1.07605512,1.0754954,1.08,2014-09-02 16:00
1.54,1.55467896,1.56488016,1.56793855,1.56730591,1.56447945,1.62,2015-06-25 23:00
1.11,1.10784919,1.10582149,1.10402345,1.10249529,1.10121755,1.11,2014-08-31 4:00
1.12,1.11753308,1.11519368,1.1131042,1.11130868,1.1097916,1.11,2014-05-28 6:20
0.99,0.99164251,0.99335521,0.99505445,0.99673461,0.99832895,0.99,2013-01-07 6:20
1.09,1.08848141,1.08707711,1.08586195,1.08486851,1.08406945,1.09,2014-07-20 23:50
1.06,1.05942974,1.05896054,1.0586197,1.05842834,1.0583473,1.05,2015-04-02 15:40
1.04,1.04006196,1.04021616,1.0404582,1.04080156,1.0411992,1.05,2013-09-20 18:20
1,1.0013264,1.0027274,1.0041352,1.005548,1.006903,1.03,2015-06-03 21:10
1.08,1.07879752,1.07770492,1.0767812,1.07605512,1.0754954,1.08,2015-11-09 12:30
1.07,1.08571963,1.10150683,1.1182496,1.13106918,1.14043,1.09,2016-03-04 9:20
0.97,0.97227473,0.97461083,0.97689295,0.97910783,0.98118085,0.97,2014-02-01 6:50
1.12,1.11753308,1.11519368,1.1131042,1.11130868,1.1097916,1.12,2014-05-13 8:10
1.03,1.03037807,1.03084397,1.03137745,1.03198817,1.03262515,1.03,2015-07-18 12:50
1.33,1.32089477,1.31200967,1.30379995,1.29638987,1.28984665,1.35,2016-07-05 8:20
1.11,1.11298884,1.12229244,1.1323523,1.13783764,1.1415944,1.11,2013-06-23 9:40
1.02,1.02069418,1.02147178,1.0222967,1.02317478,1.0240511,1.02,2016-11-27 8:30
1.06,1.05942974,1.05896054,1.0586197,1.05842834,1.0583473,1.06,2016-09-30 1:00
1.04,1.04006196,1.04021616,1.0404582,1.04080156,1.0411992,1.03,2015-10-15 15:40
1.03,1.03037807,1.03084397,1.03137745,1.03198817,1.03262515,1.03,2016-11-10 1:00
0.95,0.95290695,0.95586645,0.95873145,0.96148105,0.96403275,0.94,2014-12-13 18:10
1.05,1.04974585,1.04958835,1.04953895,1.04961495,1.04977325,1.03,2016-10-04 22:10
1.02,1.02069418,1.02147178,1.0222967,1.02317478,1.0240511,1.01,2015-03-16 21:00
1.07,1.06911363,1.06833273,1.06770045,1.06724173,1.06692135,1.08,2015-07-22 5:50
1.03,1.03037807,1.03084397,1.03137745,1.03198817,1.03262515,1.05,2016-04-09 23:20
0.93,0.93353917,0.93712207,0.94056995,0.94385427,0.94688465,0.92,2015-02-01 21:20
1,1.0013264,1.0027274,1.0041352,1.005548,1.006903,1,2014-01-23 1:50
0.98,0.98195862,0.98398302,0.9859737,0.98792122,0.9897549,0.98,2016-11-17 6:00
1.02,1.02069418,1.02147178,1.0222967,1.02317478,1.0240511,1.02,2015-10-06 15:30
0.96,0.96259084,0.96523864,0.9678122,0.97029444,0.9726068,0.95,2013-12-06 0:00
1.04,1.04006196,1.04021616,1.0404582,1.04080156,1.0411992,1.05,2016-08-01 1:30
0.98,0.98195862,0.98398302,0.9859737,0.98792122,0.9897549,1,2016-12-08 23:20
1.04,1.04006196,1.04021616,1.0404582,1.04080156,1.0411992,1.05,2013-08-26 9:20
1.02,1.02069418,1.02147178,1.0222967,1.02317478,1.0240511,1.06,2014-06-26 20:00
1.05,1.04974585,1.04958835,1.04953895,1.04961495,1.04977325,1.03,2014-02-17 21:40
1.27,1.26279143,1.25577653,1.24931545,1.24350953,1.23840235,1.28,2016-05-12 13:30
1.04,1.04006196,1.04021616,1.0404582,1.04080156,1.0411992,1.05,2013-05-03 7:10
1.12,1.11753308,1.11519368,1.1131042,1.11130868,1.1097916,1.13,2014-05-24 23:50
1.09,1.08848141,1.08707711,1.08586195,1.08486851,1.08406945,1.09,2016-02-28 1:50
1.17,1.16595253,1.16205463,1.15850795,1.15537563,1.15266185,1.15,2016-08-03 23:50
0.94,0.94322306,0.94649426,0.9496507,0.95266766,0.9554587,0.94,2015-01-23 20:40
0.96,0.96259084,0.96523864,0.9678122,0.97029444,0.9726068,0.95,2014-01-26 6:40
1.06,1.05942974,1.05896054,1.0586197,1.05842834,1.0583473,1.06,2014-06-08 7:00
1.06,1.06256584,1.06491324,1.06803035,1.07335134,1.07834935,1.04,2015-08-12 4:20
0.97,0.97227473,0.97461083,0.97689295,0.97910783,0.98118085,0.96,2015-11-27 19:30
0.97,0.97227473,0.97461083,0.97689295,0.97910783,0.98118085,0.96,2014-02-23 23:20
1.05,1.04974585,1.04958835,1.04953895,1.04961495,1.04977325,1.05,2015-06-14 14:20
1.15,1.14658475,1.14331025,1.14034645,1.13774885,1.13551375,1.14,2016-09-20 1:00
1.08,1.07879752,1.07770492,1.0767812,1.07605512,1.0754954,1.08,2014-04-25 13:40
0.98,0.98195862,0.98398302,0.9859737,0.98792122,0.9897549,0.97,2015-10-07 3:20
1.12,1.11753308,1.11519368,1.1131042,1.11130868,1.1097916,1.13,2014-07-19 12:20
1.01,1.01101029,1.01209959,1.01321595,1.01436139,1.01547705,1.01,2013-01-08 14:30
1.03,1.03037807,1.03084397,1.03137745,1.03198817,1.03262515,1.03,2014-02-03 6:40
1.03,1.03037807,1.03084397,1.03137745,1.03198817,1.03262515,1.02,2013-04-05 4:30
0.99,0.99164251,0.99335521,0.99505445,0.99673461,0.99832895,0.99,2015-06-22 17:50
1.11,1.10784919,1.10582149,1.10402345,1.10249529,1.10121755,1.12,2016-10-10 18:30
1.2,1.1950042,1.1901712,1.1857502,1.1818158,1.178384,1.2,2016-05-14 9:40
1.05,1.04974585,1.04958835,1.04953895,1.04961495,1.04977325,1.05,2013-07-24 13:40
1.09,1.08848141,1.08707711,1.08586195,1.08486851,1.08406945,1.1,2013-05-22 9:40
0.98,0.98195862,0.98398302,0.9859737,0.98792122,0.9897549,0.98,2013-01-16 3:10
0.99,0.99164251,0.99335521,0.99505445,0.99673461,0.99832895,0.99,2013-01-26 19:00
0.96,0.96259084,0.96523864,0.9678122,0.97029444,0.9726068,0.96,2013-10-29 8:40
1.07,1.06911363,1.06833273,1.06770045,1.06724173,1.06692135,1.07,2014-08-14 1:50
0.98,0.98195862,0.98398302,0.9859737,0.98792122,0.9897549,0.97,2013-09-21 2:40
1.01,1.01101029,1.01209959,1.01321595,1.01436139,1.01547705,1,2015-03-14 1:40
1.11,1.10784919,1.10582149,1.10402345,1.10249529,1.10121755,1.11,2016-04-19 11:20
1.12,1.11753308,1.11519368,1.1131042,1.11130868,1.1097916,1.12,2016-04-15 16:30
1.04,1.04006196,1.04021616,1.0404582,1.04080156,1.0411992,1.03,2016-10-23 4:20
1.02,1.02069418,1.02147178,1.0222967,1.02317478,1.0240511,1.01,2014-04-07 0:40
1.04,1.04006196,1.04021616,1.0404582,1.04080156,1.0411992,1.03,2016-03-17 4:00
0.98,0.98195862,0.98398302,0.9859737,0.98792122,0.9897549,0.98,2013-09-29 9:10
1.05,1.04974585,1.04958835,1.04953895,1.04961495,1.04977325,1.05,2016-08-20 2:00
1.02,1.02069418,1.02147178,1.0222967,1.02317478,1.0240511,1.02,2013-11-17 12:50
0.97,0.97227473,0.97461083,0.97689295,0.97910783,0.98118085,0.97,2013-11-12 15:20
1.02,1.02069418,1.02147178,1.0222967,1.02317478,1.0240511,1.02,2013-11-24 18:00
1.08,1.07879752,1.07770492,1.0767812,1.07605512,1.0754954,1.08,2014-05-16 5:30
1.23,1.22405587,1.21828777,1.21299245,1.20825597,1.20410615,1.23,2014-05-12 20:00
1.29,1.28215921,1.27452091,1.26747695,1.26113631,1.25555045,1.29,2015-12-24 0:30
1,1.0013264,1.0027274,1.0041352,1.005548,1.006903,1,2014-12-04 3:00
1.09,1.08848141,1.08707711,1.08586195,1.08486851,1.08406945,1.09,2014-09-13 11:50
1,1.0013264,1.0027274,1.0041352,1.005548,1.006903,1,2015-02-23 13:40
1.18,1.17563642,1.17142682,1.1675887,1.16418902,1.1612359,1.2,2015-05-02 5:30
1,1.0013264,1.0027274,1.0041352,1.005548,1.006903,0.99,2014-04-07 1:50
1.03,1.03037807,1.03084397,1.03137745,1.03198817,1.03262515,1.03,2014-09-13 18:50
0.95,0.95290695,0.95586645,0.95873145,0.96148105,0.96403275,0.95,2014-02-17 10:20
1.12,1.11753308,1.11519368,1.1131042,1.11130868,1.1097916,1.12,2013-05-24 16:30
1.07,1.06911363,1.06833273,1.06770045,1.06724173,1.06692135,1.07,2016-08-10 16:30
0.96,0.96259084,0.96523864,0.9678122,0.97029444,0.9726068,0.97,2013-10-29 23:50
1,1.0013264,1.0027274,1.0041352,1.005548,1.006903,1,2016-12-25 18:30
1.05,1.04974585,1.04958835,1.04953895,1.04961495,1.04977325,1.05,2014-05-02 2:10
0.99,0.99164251,0.99335521,0.99505445,0.99673461,0.99832895,1.1,2016-09-01 6:50
0.91,0.91417139,0.91837769,0.92240845,0.92622749,0.92973655,0.9,2015-02-01 7:30
1.08,1.07879752,1.07770492,1.0767812,1.07605512,1.0754954,1.05,2015-08-17 4:30
1.08,1.07879752,1.07770492,1.0767812,1.07605512,1.0754954,1.08,2016-01-17 21:00
1.07,1.06911363,1.06833273,1.06770045,1.06724173,1.06692135,1.07,2013-02-02 19:30
1.05,1.04974585,1.04958835,1.04953895,1.04961495,1.04977325,1.04,2013-03-10 17:20
1.08,1.07879752,1.07770492,1.0767812,1.07605512,1.0754954,1.07,2015-10-30 19:10
1.02,1.02069418,1.02147178,1.0222967,1.02317478,1.0240511,1.07,2014-08-13 21:10
0.94,0.94322306,0.94649426,0.9496507,0.95266766,0.9554587,0.93,2014-12-17 17:10
1.06,1.05942974,1.05896054,1.0586197,1.05842834,1.0583473,1.06,2013-08-02 16:00
1.08,1.07879752,1.07770492,1.0767812,1.07605512,1.0754954,1.08,2016-08-29 22:00
1.05,1.04974585,1.04958835,1.04953895,1.04961495,1.04977325,1.05,2014-09-08 4:40
0.94,0.94322306,0.94649426,0.9496507,0.95266766,0.9554587,0.93,2013-11-23 5:30
1.08,1.07879752,1.07770492,1.0767812,1.07605512,1.0754954,1.08,2013-05-17 14:20
0.99,0.99164251,0.99335521,0.99505445,0.99673461,0.99832895,1.01,2015-01-15 7:10
1.17,1.16595253,1.16205463,1.15850795,1.15537563,1.15266185,1.18,2015-03-29 10:00
0.99,0.99164251,0.99335521,0.99505445,0.99673461,0.99832895,0.99,2016-03-20 7:30
0.99,0.99164251,0.99335521,0.99505445,0.99673461,0.99832895,1.01,2015-08-13 6:00
1,1.0013264,1.0027274,1.0041352,1.005548,1.006903,0.97,2014-10-07 7:50
1.05,1.04974585,1.04958835,1.04953895,1.04961495,1.04977325,1.05,2014-10-24 16:00
1.13,1.12721697,1.12456587,1.12218495,1.12012207,1.11836565,1.19,2015-05-11 5:20
0.98,0.98195862,0.98398302,0.9859737,0.98792122,0.9897549,0.99,2014-04-07 20:40
0.97,0.97227473,0.97461083,0.97689295,0.97910783,0.98118085,0.97,2013-12-26 14:30
1.05,1.04974585,1.04958835,1.04953895,1.04961495,1.04977325,1.05,2015-09-05 12:30
1.05,1.05288195,1.05554105,1.0589496,1.06453795,1.0697753,1.06,2015-11-13 11:20
1.02,1.02069418,1.02147178,1.0222967,1.02317478,1.0240511,1.02,2013-04-03 5:30
1.13,1.12721697,1.12456587,1.12218495,1.12012207,1.11836565,1.15,2016-06-16 1:40
0.94,0.94322306,0.94649426,0.9496507,0.95266766,0.9554587,0.95,2014-12-15 18:50
1.03,1.03037807,1.03084397,1.03137745,1.03198817,1.03262515,1.03,2014-04-10 15:20
0.99,0.99164251,0.99335521,0.99505445,0.99673461,0.99832895,0.99,2013-01-25 9:10
1.15,1.14658475,1.14331025,1.14034645,1.13774885,1.13551375,1.15,2014-05-27 15:10
1,1.0013264,1.0027274,1.0041352,1.005548,1.006903,1,2013-01-17 15:50
1.67,1.65014703,1.63066413,1.61254545,1.59604513,1.58136435,1.65,2016-07-04 16:20
1.21,1.20468809,1.19954339,1.19483095,1.19062919,1.18695805,1.2,2016-05-13 7:40
1.06,1.05942974,1.05896054,1.0586197,1.05842834,1.0583473,1.06,2014-07-29 9:00
1.49,1.47583701,1.46196471,1.44909195,1.43740411,1.42703145,1.51,2016-07-05 1:50
1.13,1.12721697,1.12456587,1.12218495,1.12012207,1.11836565,1.12,2013-06-09 1:40
1.1,1.0981653,1.0964493,1.0949427,1.0936819,1.0926435,1.1,2014-05-14 12:00
1,1.0013264,1.0027274,1.0041352,1.005548,1.006903,1.01,2014-02-15 19:00
1.14,1.13690086,1.13393806,1.1312657,1.12893546,1.1269397,1.14,2013-06-14 4:20
1.05,1.04974585,1.04958835,1.04953895,1.04961495,1.04977325,1.04,2016-07-23 2:10
1.07,1.06911363,1.06833273,1.06770045,1.06724173,1.06692135,1.07,2013-05-17 20:00
0.97,0.97227473,0.97461083,0.97689295,0.97910783,0.98118085,0.96,2015-01-26 18:20
1.04,1.04006196,1.04021616,1.0404582,1.04080156,1.0411992,1.04,2016-11-16 11:40
0.98,0.98195862,0.98398302,0.9859737,0.98792122,0.9897549,0.98,2013-11-15 22:30
1.15,1.14658475,1.14331025,1.14034645,1.13774885,1.13551375,1.15,2016-04-30 17:10
1.02,1.02069418,1.02147178,1.0222967,1.02317478,1.0240511,1.01,2015-08-09 16:50
0.96,0.96259084,0.96523864,0.9678122,0.97029444,0.9726068,0.98,2015-02-03 9:00
1.06,1.05942974,1.05896054,1.0586197,1.05842834,1.0583473,1.06,2016-12-23 21:30
1.05,1.04974585,1.04958835,1.04953895,1.04961495,1.04977325,1.05,2013-08-10 1:30
1.01,1.01101029,1.01209959,1.01321595,1.01436139,1.01547705,1.02,2015-09-16 2:50
1.02,1.02069418,1.02147178,1.0222967,1.02317478,1.0240511,1.01,2016-02-10 14:20
1.17,1.16595253,1.16205463,1.15850795,1.15537563,1.15266185,1.17,2016-05-08 14:30
1.09,1.08848141,1.08707711,1.08586195,1.08486851,1.08406945,1.09,2015-07-16 2:00
1.12,1.11753308,1.11519368,1.1131042,1.11130868,1.1097916,1.11,2013-06-21 23:00
1.03,1.03037807,1.03084397,1.03137745,1.03198817,1.03262515,1.03,2015-03-31 16:40
0.94,0.94322306,0.94649426,0.9496507,0.95266766,0.9554587,0.94,2013-11-23 1:00
1.62,1.60938438,1.59365178,1.57966905,1.56932758,1.5598523,1.51,2014-08-15 5:10
1.1,1.0981653,1.0964493,1.0949427,1.0936819,1.0926435,1.1,2013-05-27 13:10
1.03,1.03037807,1.03084397,1.03137745,1.03198817,1.03262515,1.03,2016-12-24 16:40
1.05,1.04974585,1.04958835,1.04953895,1.04961495,1.04977325,1.04,2015-11-16 3:50
1.04,1.04006196,1.04021616,1.0404582,1.04080156,1.0411992,1.03,2016-08-27 17:10
1.02,1.02069418,1.02147178,1.0222967,1.02317478,1.0240511,1.01,2016-09-26 20:20
1.18,1.17563642,1.17142682,1.1675887,1.16418902,1.1612359,1.18,2016-06-02 17:30
1.01,1.01101029,1.01209959,1.01321595,1.01436139,1.01547705,1,2013-02-16 20:20
1.3,1.2918431,1.2838931,1.2765577,1.2699497,1.2641245,1.3,2013-05-29 6:40
1.13,1.13726132,1.14195877,1.14304245,1.14604877,1.14890225,1.18,2014-06-02 21:30
1.04,1.04006196,1.04021616,1.0404582,1.04080156,1.0411992,1.04,2013-04-26 2:00
0.98,0.98195862,0.98398302,0.9859737,0.98792122,0.9897549,0.98,2013-10-25 12:50
1.29,1.28215921,1.27452091,1.26747695,1.26113631,1.25555045,1.29,2015-12-30 1:40
0.97,0.97227473,0.97461083,0.97689295,0.97910783,0.98118085,0.96,2014-02-14 17:20
1.09,1.08848141,1.08707711,1.08586195,1.08486851,1.08406945,1.09,2016-03-10 16:00
1,1.0013264,1.0027274,1.0041352,1.005548,1.006903,1,2016-11-23 4:50
1.03,1.03037807,1.03084397,1.03137745,1.03198817,1.03262515,1.02,2016-03-13 6:10
0.99,0.99164251,0.99335521,0.99505445,0.99673461,0.99832895,1,2014-04-03 11:40
1.13,1.12721697,1.12456587,1.12218495,1.12012207,1.11836565,1.13,2016-02-15 9:40
2,2.05857855,2.1083783,2.1422799,2.1675955,2.183923,2.2,2014-07-03 4:50
1.17,1.16595253,1.16205463,1.15850795,1.15537563,1.15266185,1.14,2014-03-30 7:10
1.07,1.06911363,1.06833273,1.06770045,1.06724173,1.06692135,1.06,2015-07-28 17:30
1.18,1.17563642,1.17142682,1.1675887,1.16418902,1.1612359,1.18,2016-09-19 15:00
1.09,1.08848141,1.08707711,1.08586195,1.08486851,1.08406945,1.09,2014-04-30 9:40
0.98,0.98195862,0.98398302,0.9859737,0.98792122,0.9897549,1.03,2016-10-31 9:40
0.98,0.98195862,0.98398302,0.9859737,0.98792122,0.9897549,0.98,2014-03-18 7:50
1.11,1.10784919,1.10582149,1.10402345,1.10249529,1.10121755,1.11,2013-06-27 12:10
1.06,1.05942974,1.05896054,1.0586197,1.05842834,1.0583473,1.06,2014-08-17 8:20
0.97,0.97227473,0.97461083,0.97689295,0.97910783,0.98118085,0.97,2013-12-21 15:50
1.04,1.04006196,1.04021616,1.0404582,1.04080156,1.0411992,1.01,2014-03-19 10:30
1.01,1.01101029,1.01209959,1.01321595,1.01436139,1.01547705,1.01,2014-09-14 5:40
0.98,0.98195862,0.98398302,0.9859737,0.98792122,0.9897549,0.98,2015-11-30 18:10
1.02,1.02069418,1.02147178,1.0222967,1.02317478,1.0240511,1.01,2015-09-23 4:40
0.95,0.95290695,0.95586645,0.95873145,0.96148105,0.96403275,0.95,2013-11-29 9:10
1.1,1.0981653,1.0964493,1.0949427,1.0936819,1.0926435,1.09,2016-04-25 20:30
1.26,1.25310754,1.24640434,1.2402347,1.23469614,1.2298283,1.2,2016-05-07 11:20
1.02,1.02069418,1.02147178,1.0222967,1.02317478,1.0240511,1.02,2014-04-24 4:10
1.52,1.54221943,1.55757598,1.5612239,1.56068283,1.5578659,1.57,2015-09-16 23:10
0.99,0.99164251,0.99335521,0.99505445,0.99673461,0.99832895,0.98,2014-04-08 9:30
0.96,0.96259084,0.96523864,0.9678122,0.97029444,0.9726068,0.95,2015-06-19 22:20
1.03,1.03037807,1.03084397,1.03137745,1.03198817,1.03262515,1.03,2015-12-08 17:40
1.1,1.0981653,1.0964493,1.0949427,1.0936819,1.0926435,1.09,2014-06-22 14:30
1.05,1.04974585,1.04958835,1.04953895,1.04961495,1.04977325,1.03,2016-02-17 19:30
1.23,1.22405587,1.21828777,1.21299245,1.20825597,1.20410615,1.23,2016-04-23 11:20
0.98,0.98195862,0.98398302,0.9859737,0.98792122,0.9897549,0.98,2013-09-11 2:40
1.07,1.06911363,1.06833273,1.06770045,1.06724173,1.06692135,1.07,2014-07-09 8:20
1.11,1.10784919,1.10582149,1.10402345,1.10249529,1.10121755,1.11,2014-06-20 12:00
1.43,1.42777802,1.42312447,1.41546495,1.41045047,1.40612375,1.38,2016-04-07 12:30
1.08,1.07879752,1.07770492,1.0767812,1.07605512,1.0754954,1.09,2016-09-21 8:30
0.99,0.99164251,0.99335521,0.99505445,0.99673461,0.99832895,0.99,2013-01-27 10:50
1.12,1.11753308,1.11519368,1.1131042,1.11130868,1.1097916,1.01,2016-08-31 21:50
1.05,1.04974585,1.04958835,1.04953895,1.04961495,1.04977325,1.05,2016-11-11 12:40
1.05,1.04974585,1.04958835,1.04953895,1.04961495,1.04977325,1.05,2016-10-04 4:40
0.98,0.98195862,0.98398302,0.9859737,0.98792122,0.9897549,0.99,2014-01-02 14:10
1,1.0013264,1.0027274,1.0041352,1.005548,1.006903,1,2013-02-19 19:30
1.21,1.20468809,1.19954339,1.19483095,1.19062919,1.18695805,1.2,2015-05-02 9:30
1.09,1.08848141,1.08707711,1.08586195,1.08486851,1.08406945,1.09,2016-02-06 0:10
1.03,1.03551772,1.04731492,1.0597063,1.06733052,1.073002,1.03,2015-06-05 9:50
1,1.0013264,1.0027274,1.0041352,1.005548,1.006903,1.01,2015-07-30 22:30
1,1.0013264,1.0027274,1.0041352,1.005548,1.006903,1,2013-01-25 16:50
1.22,1.21437198,1.20891558,1.2039117,1.19944258,1.1955321,1.22,2015-05-22 23:50
1.18,1.17563642,1.17142682,1.1675887,1.16418902,1.1612359,1.18,2016-05-20 0:30
1.14,1.13690086,1.13393806,1.1312657,1.12893546,1.1269397,1.14,2013-06-08 12:00
1.08,1.07879752,1.07770492,1.0767812,1.07605512,1.0754954,1.08,2016-01-07 14:30
0.97,0.97227473,0.97461083,0.97689295,0.97910783,0.98118085,0.96,2014-02-05 15:30
1.1,1.0981653,1.0964493,1.0949427,1.0936819,1.0926435,1.11,2014-05-16 21:00
1.03,1.03037807,1.03084397,1.03137745,1.03198817,1.03262515,1.03,2016-12-03 14:10
1.05,1.04974585,1.04958835,1.04953895,1.04961495,1.04977325,1.05,2013-08-09 5:20
1.01,1.01101029,1.01209959,1.01321595,1.01436139,1.01547705,1.01,2015-05-31 16:30
1.15,1.14658475,1.14331025,1.14034645,1.13774885,1.13551375,1.14,2013-06-12 19:40
1.05,1.04974585,1.04958835,1.04953895,1.04961495,1.04977325,1.05,2013-08-13 7:00
1.16,1.15626864,1.15268244,1.1494272,1.14656224,1.1440878,1.14,2015-06-08 17:10
1.03,1.03037807,1.03084397,1.03137745,1.03198817,1.03262515,1.03,2014-10-17 20:50
1.04,1.04006196,1.04021616,1.0404582,1.04080156,1.0411992,1.03,2015-08-22 1:40
1.06,1.05942974,1.05896054,1.0586197,1.05842834,1.0583473,1.05,2015-03-25 14:00
1.07,1.07602188,1.07977293,1.0791473,1.07824543,1.0774559,1.06,2014-09-03 1:20
1.02,1.02069418,1.02147178,1.0222967,1.02317478,1.0240511,1.02,2016-11-27 5:50
0.98,0.98195862,0.98398302,0.9859737,0.98792122,0.9897549,0.97,2016-12-21 5:30
0.99,0.99164251,0.99335521,0.99505445,0.99673461,0.99832895,0.99,2014-12-06 0:40
0.97,0.97227473,0.97461083,0.97689295,0.97910783,0.98118085,0.96,2013-12-26 6:40
1,1.0013264,1.0027274,1.0041352,1.005548,1.006903,1,2016-06-21 4:20
1.06,1.05942974,1.05896054,1.0586197,1.05842834,1.0583473,1.06,2013-07-17 23:40
0.96,0.96259084,0.96523864,0.9678122,0.97029444,0.9726068,0.95,2015-10-31 8:40
0.93,0.93353917,0.93712207,0.94056995,0.94385427,0.94688465,0.93,2015-02-17 18:10
1.22,1.21437198,1.20891558,1.2039117,1.19944258,1.1955321,1.21,2016-06-24 20:10
0.97,0.97227473,0.97461083,0.97689295,0.97910783,0.98118085,0.97,2013-10-30 5:10
